docname,topic,proportion
cv829_21725.txt:46,010,1.0
cv625_13518.txt:21,001,1.0
cv025_29825.txt:20,008,1.0
cv975_11920.txt:24,010,1.0
cv728_17931.txt:12,000,1.0
cv472_29140.txt:19,010,1.0
cv966_28671.txt:19,000,1.0
cv579_12542.txt:21,006,1.0
cv579_12542.txt:56,000,1.0
cv910_21930.txt:21,006,1.0
cv813_6649.txt:25,000,1.0
cv253_10190.txt:16,000,0.616642
cv253_10190.txt:16,001,0.284845
cv253_10190.txt:16,002,0.098513
cv842_5702.txt:14,010,1.0
cv217_28707.txt:8,010,1.0
cv634_11989.txt:2,001,1.0
cv556_16563.txt:5,001,1.0
cv335_16299.txt:22,004,1.0
cv853_29119.txt:23,004,1.0
cv254_5870.txt:24,010,1.0
cv485_26879.txt:32,018,1.0
cv678_14887.txt:4,000,1.0
cv008_29326.txt:28,001,1.0
cv501_12675.txt:30,000,1.0
cv136_12384.txt:21,003,1.0
cv981_16679.txt:0,002,1.0
cv115_26443.txt:13,000,1.0
cv438_8500.txt:15,002,1.0
cv281_24711.txt:8,006,1.0
cv085_15286.txt:1,012,1.0
cv542_20359.txt:2,003,1.0
cv542_20359.txt:37,001,1.0
cv628_20758.txt:1,001,1.0
cv628_20758.txt:36,007,1.0
cv092_27987.txt:22,000,1.0
cv417_14653.txt:4,014,1.0
cv185_28372.txt:6,003,1.0
cv926_18471.txt:11,011,1.0
cv926_18471.txt:46,000,1.0
cv926_18471.txt:81,001,1.0
cv088_25274.txt:22,005,1.0
cv648_17277.txt:19,000,1.0
cv990_12443.txt:12,011,1.0
cv902_13217.txt:4,005,1.0
cv902_13217.txt:39,000,0.616642
cv902_13217.txt:39,001,0.284845
cv902_13217.txt:39,002,0.098513
cv471_18405.txt:10,000,1.0
cv031_19540.txt:21,000,1.0
cv929_1841.txt:4,000,1.0
cv456_20370.txt:19,001,1.0
cv978_22192.txt:1,012,1.0
cv244_22935.txt:6,004,1.0
cv244_22935.txt:41,004,1.0
cv449_9126.txt:19,003,1.0
cv265_11625.txt:18,000,1.0
cv402_16097.txt:5,010,1.0
cv402_16097.txt:40,002,1.0
cv848_10061.txt:24,007,1.0
cv772_12971.txt:21,006,1.0
cv772_12971.txt:56,001,1.0
cv996_12447.txt:7,002,1.0
cv996_12447.txt:42,010,1.0
cv574_23191.txt:34,000,0.616642
cv574_23191.txt:34,001,0.284845
cv574_23191.txt:34,002,0.098513
cv729_10475.txt:34,005,1.0
cv968_25413.txt:33,010,1.0
cv822_21545.txt:30,002,1.0
cv646_16817.txt:32,010,1.0
cv342_20917.txt:6,000,1.0
cv113_24354.txt:16,009,1.0
cv876_9633.txt:13,010,1.0
cv108_17064.txt:15,006,1.0
cv017_23487.txt:30,005,1.0
cv454_21961.txt:18,000,1.0
cv089_12222.txt:15,010,1.0
cv464_17076.txt:28,001,1.0
cv607_8235.txt:16,000,1.0
cv316_5972.txt:22,000,1.0
cv172_12037.txt:33,001,1.0
cv959_16218.txt:11,000,0.616642
cv959_16218.txt:11,001,0.284845
cv959_16218.txt:11,002,0.098513
cv744_10091.txt:11,003,1.0
cv364_14254.txt:14,009,1.0
cv364_14254.txt:49,001,1.0
cv806_9405.txt:6,001,1.0
cv552_0150.txt:0,016,1.0
cv552_0150.txt:35,001,1.0
cv713_29002.txt:1,002,1.0
cv713_29002.txt:36,000,1.0
cv315_12638.txt:27,012,1.0
cv877_29132.txt:11,010,1.0
cv499_11407.txt:27,008,1.0
cv724_15265.txt:4,001,1.0
cv232_16768.txt:4,007,1.0
cv594_11945.txt:5,004,1.0
cv931_18783.txt:5,012,1.0
cv424_9268.txt:22,010,1.0
cv424_9268.txt:57,001,1.0
cv135_12506.txt:8,017,1.0
cv063_28852.txt:17,010,1.0
cv228_5644.txt:19,010,1.0
cv412_25254.txt:17,005,1.0
cv160_10848.txt:1,001,1.0
cv690_5425.txt:15,001,1.0
cv690_5425.txt:50,001,1.0
cv250_26462.txt:17,009,1.0
cv308_5079.txt:0,004,1.0
cv308_5079.txt:35,009,1.0
cv930_14949.txt:15,014,1.0
cv047_18725.txt:28,000,1.0
cv002_17424.txt:10,001,1.0
cv391_11615.txt:22,002,1.0
cv362_16985.txt:19,003,1.0
cv820_24157.txt:22,012,1.0
cv893_26731.txt:7,003,1.0
cv893_26731.txt:42,006,1.0
cv893_26731.txt:77,008,1.0
cv097_26081.txt:24,010,1.0
cv512_17618.txt:28,007,1.0
cv013_10494.txt:30,001,1.0
cv258_5627.txt:20,000,1.0
cv204_8930.txt:34,000,0.616642
cv204_8930.txt:34,001,0.284845
cv204_8930.txt:34,002,0.098513
cv090_0049.txt:19,003,1.0
cv090_0049.txt:54,002,1.0
cv324_7502.txt:8,010,1.0
cv770_11061.txt:27,002,1.0
cv269_23018.txt:20,009,1.0
cv269_23018.txt:55,001,1.0
cv916_17034.txt:17,000,1.0
cv430_18662.txt:19,000,0.616642
cv430_18662.txt:19,001,0.284845
cv430_18662.txt:19,002,0.098513
cv669_24318.txt:0,002,1.0
cv669_24318.txt:35,000,1.0
cv240_15948.txt:12,000,1.0
cv599_22197.txt:0,008,1.0
cv762_15604.txt:0,008,1.0
cv363_29273.txt:3,000,1.0
cv441_15276.txt:1,010,1.0
cv441_15276.txt:36,000,1.0
cv961_5578.txt:6,010,1.0
cv261_11855.txt:15,010,1.0
cv463_10846.txt:1,010,1.0
cv267_16618.txt:17,000,1.0
cv038_9781.txt:2,010,1.0
cv038_9781.txt:37,003,1.0
cv220_28906.txt:34,000,0.616642
cv220_28906.txt:34,001,0.284845
cv220_28906.txt:34,002,0.098513
cv531_26838.txt:2,007,1.0
cv531_26838.txt:37,002,1.0
cv302_26481.txt:29,014,1.0
cv379_23167.txt:8,004,1.0
cv721_28993.txt:4,004,1.0
cv708_28539.txt:16,004,1.0
cv187_14112.txt:33,010,1.0
cv004_12641.txt:14,001,1.0
cv125_9636.txt:12,010,1.0
cv680_10533.txt:24,001,1.0
cv613_23104.txt:25,011,1.0
cv790_16202.txt:0,010,1.0
cv381_21673.txt:14,002,1.0
cv555_25047.txt:7,012,1.0
cv697_12106.txt:19,004,1.0
cv183_19826.txt:13,000,1.0
cv386_10229.txt:15,001,1.0
cv658_11186.txt:21,002,1.0
cv325_18330.txt:10,004,1.0
cv810_13660.txt:13,002,1.0
cv437_24070.txt:23,007,1.0
cv457_19546.txt:4,008,1.0
cv066_11668.txt:6,000,1.0
cv141_17179.txt:6,009,1.0
cv826_12761.txt:8,007,1.0
cv997_5152.txt:0,006,1.0
cv639_10797.txt:13,001,1.0
cv019_16117.txt:1,012,1.0
cv019_16117.txt:36,009,1.0
cv372_6654.txt:2,011,1.0
cv711_12687.txt:9,000,1.0
cv711_12687.txt:44,000,1.0
cv838_25886.txt:21,010,1.0
cv208_9475.txt:10,008,1.0
cv425_8603.txt:0,000,1.0
cv425_8603.txt:35,001,1.0
cv736_24947.txt:32,003,1.0
cv974_24303.txt:2,010,1.0
cv815_23466.txt:19,013,1.0
cv815_23466.txt:54,000,1.0
cv791_17995.txt:17,008,1.0
cv520_13297.txt:30,007,1.0
cv624_11601.txt:23,000,1.0
cv534_15683.txt:19,001,1.0
cv889_22670.txt:29,000,0.616642
cv889_22670.txt:29,001,0.284845
cv889_22670.txt:29,002,0.098513
cv768_12709.txt:10,001,1.0
cv078_16506.txt:9,006,1.0
cv788_26409.txt:24,004,1.0
cv370_5338.txt:21,002,1.0
cv703_17948.txt:2,006,1.0
cv297_10104.txt:1,001,1.0
cv297_10104.txt:36,014,1.0
cv400_20631.txt:10,007,1.0
cv847_20855.txt:16,000,1.0
cv847_20855.txt:51,000,1.0
cv158_10914.txt:21,004,1.0
cv502_10970.txt:24,010,1.0
cv623_16988.txt:16,010,1.0
cv623_16988.txt:51,002,1.0
cv623_16988.txt:86,000,1.0
cv867_18362.txt:18,000,1.0
cv272_20313.txt:7,000,1.0
cv272_20313.txt:42,006,1.0
cv571_29292.txt:3,008,1.0
cv706_25883.txt:3,016,1.0
cv706_25883.txt:38,001,1.0
cv162_10977.txt:25,003,1.0
cv482_11233.txt:16,007,1.0
cv629_16604.txt:3,001,1.0
cv804_11763.txt:15,001,1.0
cv647_15275.txt:26,018,1.0
cv562_10847.txt:28,000,1.0
cv802_28381.txt:15,000,1.0
cv382_8393.txt:0,007,1.0
cv264_14108.txt:11,010,1.0
cv991_19973.txt:0,007,1.0
cv991_19973.txt:35,005,1.0
cv329_29293.txt:8,000,1.0
cv591_24887.txt:32,000,1.0
cv237_20635.txt:3,008,1.0
cv056_14663.txt:12,010,1.0
cv667_19672.txt:20,003,1.0
cv459_21834.txt:7,000,1.0
cv976_10724.txt:1,010,1.0
cv984_14006.txt:10,011,1.0
cv000_29416.txt:28,001,1.0
cv320_9693.txt:28,000,1.0
cv096_12262.txt:18,000,1.0
cv188_20687.txt:10,004,1.0
cv620_2556.txt:8,019,1.0
cv236_12427.txt:8,000,1.0
cv725_10266.txt:18,001,1.0
cv111_12253.txt:23,007,1.0
cv001_19502.txt:7,012,1.0
cv034_29446.txt:13,004,1.0
cv480_21195.txt:11,000,1.0
cv727_5006.txt:6,017,1.0
cv022_14227.txt:10,001,1.0
cv278_14533.txt:6,001,1.0
cv189_24248.txt:0,010,1.0
cv587_20532.txt:2,012,1.0
cv007_4992.txt:12,012,1.0
cv235_10704.txt:20,010,1.0
cv042_11927.txt:0,006,1.0
cv733_9891.txt:12,010,1.0
cv279_19452.txt:17,010,1.0
cv117_25625.txt:7,000,1.0
cv685_5710.txt:28,000,0.616642
cv685_5710.txt:28,001,0.284845
cv685_5710.txt:28,002,0.098513
cv207_29141.txt:34,005,1.0
cv072_5928.txt:2,000,1.0
cv337_29061.txt:5,000,1.0
cv967_5626.txt:3,004,1.0
cv436_20564.txt:16,004,1.0
cv532_6495.txt:13,004,1.0
cv276_17126.txt:16,000,1.0
cv276_17126.txt:51,011,1.0
cv807_23024.txt:33,000,1.0
cv807_23024.txt:68,004,1.0
cv073_23039.txt:25,008,1.0
cv553_26965.txt:29,003,1.0
cv608_24647.txt:3,000,1.0
cv608_24647.txt:38,010,1.0
cv763_16486.txt:3,010,1.0
cv923_11951.txt:7,001,1.0
cv951_11816.txt:10,001,1.0
cv081_18241.txt:10,011,1.0
cv446_12209.txt:33,007,1.0
cv816_15257.txt:4,000,0.616642
cv816_15257.txt:4,001,0.284845
cv816_15257.txt:4,002,0.098513
cv203_19052.txt:12,012,1.0
cv887_5306.txt:2,000,1.0
cv312_29308.txt:25,011,1.0
cv973_10171.txt:29,010,1.0
cv973_10171.txt:64,001,1.0
cv338_9183.txt:9,001,1.0
cv338_9183.txt:44,010,1.0
cv171_15164.txt:2,010,1.0
cv686_15553.txt:25,002,1.0
cv732_13092.txt:26,002,1.0
cv732_13092.txt:61,005,1.0
cv139_14236.txt:8,009,1.0
cv102_8306.txt:3,002,1.0
cv704_17622.txt:13,004,1.0
cv789_12991.txt:2,010,1.0
cv054_4101.txt:16,003,1.0
cv565_29403.txt:2,001,1.0
cv863_7912.txt:10,000,1.0
cv445_26683.txt:8,000,0.616642
cv445_26683.txt:8,001,0.284845
cv445_26683.txt:8,002,0.098513
cv738_10287.txt:16,008,1.0
cv021_17313.txt:12,001,1.0
cv393_29234.txt:21,020,1.0
cv612_5396.txt:34,008,1.0
cv466_20092.txt:4,008,1.0
cv955_26154.txt:14,001,1.0
cv547_18043.txt:13,011,1.0
cv645_17078.txt:27,010,1.0
cv621_15984.txt:1,010,1.0
cv621_15984.txt:36,011,1.0
cv765_20429.txt:17,010,1.0
cv769_8565.txt:11,009,1.0
cv432_15873.txt:19,001,1.0
cv710_23745.txt:20,010,1.0
cv262_13812.txt:3,000,1.0
cv844_13890.txt:12,000,1.0
cv509_17354.txt:1,010,1.0
cv525_17930.txt:15,010,1.0
cv169_24973.txt:16,003,1.0
cv473_7869.txt:9,000,1.0
cv473_7869.txt:44,010,1.0
cv434_5641.txt:14,010,1.0
cv368_11090.txt:12,012,1.0
cv368_11090.txt:47,000,1.0
cv497_27086.txt:0,010,1.0
cv006_17022.txt:10,004,1.0
cv653_2107.txt:3,010,1.0
cv177_10904.txt:4,001,1.0
cv057_7962.txt:10,003,1.0
cv952_26375.txt:29,003,1.0
cv782_21078.txt:22,010,1.0
cv361_28738.txt:23,012,1.0
cv051_10751.txt:10,012,1.0
cv478_15921.txt:5,002,1.0
cv478_15921.txt:40,017,1.0
cv557_12237.txt:1,003,1.0
cv892_18788.txt:11,000,1.0
cv404_21805.txt:1,019,1.0
cv249_12674.txt:5,000,1.0
cv919_18155.txt:2,000,1.0
cv055_8926.txt:16,002,1.0
cv233_17614.txt:8,007,1.0
cv554_14678.txt:12,001,1.0
cv413_7893.txt:3,000,1.0
cv413_7893.txt:38,010,1.0
cv199_9721.txt:26,000,1.0
cv799_19812.txt:28,000,1.0
cv799_19812.txt:63,009,1.0
cv134_23300.txt:23,001,1.0
cv018_21672.txt:24,000,1.0
cv035_3343.txt:33,019,1.0
cv644_18551.txt:6,000,1.0
cv775_17966.txt:4,001,1.0
cv100_12406.txt:10,003,1.0
cv100_12406.txt:45,001,1.0
cv100_12406.txt:80,005,1.0
cv786_23608.txt:10,012,1.0
cv544_5301.txt:1,005,1.0
cv578_16825.txt:4,010,1.0
cv972_26837.txt:27,005,1.0
cv375_9932.txt:16,013,1.0
cv145_12239.txt:20,010,1.0
cv046_10613.txt:4,001,1.0
cv330_29675.txt:0,012,1.0
cv797_7245.txt:17,010,1.0
cv911_21695.txt:15,000,1.0
cv350_22139.txt:10,000,1.0
cv871_25971.txt:18,010,1.0
cv405_21868.txt:1,003,1.0
cv336_10363.txt:5,009,1.0
cv070_13249.txt:6,010,1.0
cv070_13249.txt:41,011,1.0
cv071_12969.txt:32,010,1.0
cv423_12089.txt:33,000,1.0
cv423_12089.txt:68,001,1.0
cv781_5358.txt:8,010,1.0
cv781_5358.txt:43,008,1.0
cv546_12723.txt:17,008,1.0
cv536_27221.txt:11,010,1.0
cv383_14662.txt:16,000,1.0
cv755_24881.txt:31,000,1.0
cv858_20266.txt:11,009,1.0
cv858_20266.txt:46,002,1.0
cv077_23172.txt:31,005,1.0
cv015_29356.txt:14,000,1.0
cv406_22199.txt:8,000,1.0
cv120_3793.txt:8,010,1.0
cv917_29484.txt:9,010,1.0
cv960_28877.txt:0,002,1.0
cv245_8938.txt:15,000,0.616642
cv245_8938.txt:15,001,0.284845
cv245_8938.txt:15,002,0.098513
cv987_7394.txt:12,007,0.31912
cv987_7394.txt:12,010,0.277608
cv987_7394.txt:12,004,0.249036
cv987_7394.txt:12,008,0.091928
cv987_7394.txt:12,002,0.062308
cv985_5964.txt:2,007,1.0
cv985_5964.txt:37,000,1.0
cv677_18938.txt:14,000,0.616642
cv677_18938.txt:14,001,0.284845
cv677_18938.txt:14,002,0.098513
cv277_20467.txt:1,003,1.0
cv656_25395.txt:16,003,1.0
cv590_20712.txt:0,000,1.0
cv528_11669.txt:8,010,1.0
cv982_22209.txt:18,008,1.0
cv659_21483.txt:1,005,1.0
cv550_23226.txt:5,005,1.0
cv702_12371.txt:7,010,1.0
cv773_20264.txt:25,010,1.0
cv936_17473.txt:22,002,1.0
cv572_20053.txt:30,007,1.0
cv668_18848.txt:19,001,1.0
cv808_13773.txt:12,005,1.0
cv751_17208.txt:24,003,1.0
cv695_22268.txt:17,000,1.0
cv371_8197.txt:23,002,1.0
cv949_21565.txt:5,011,1.0
cv949_21565.txt:40,004,1.0
cv284_20530.txt:10,000,1.0
cv933_24953.txt:4,000,1.0
cv933_24953.txt:39,010,1.0
cv252_24974.txt:26,000,1.0
cv541_28683.txt:3,006,1.0
cv675_22871.txt:3,001,1.0
cv675_22871.txt:38,010,1.0
cv292_7804.txt:10,010,1.0
cv292_7804.txt:45,006,1.0
cv086_19488.txt:30,010,1.0
cv618_9469.txt:17,001,1.0
cv011_13044.txt:23,006,1.0
cv300_23302.txt:32,000,1.0
cv709_11173.txt:18,010,1.0
cv709_11173.txt:53,007,1.0
cv683_13047.txt:16,010,1.0
cv683_13047.txt:51,000,0.616642
cv683_13047.txt:51,001,0.284845
cv683_13047.txt:51,002,0.098513
cv882_10042.txt:33,002,1.0
cv257_11856.txt:8,000,1.0
cv414_11161.txt:5,000,1.0
cv500_10722.txt:13,004,1.0
cv150_14279.txt:16,000,1.0
cv734_22821.txt:27,000,1.0
cv850_18185.txt:2,001,1.0
cv137_17020.txt:14,003,1.0
cv429_7937.txt:13,009,1.0
cv215_23246.txt:0,003,1.0
cv359_6751.txt:7,004,1.0
cv359_6751.txt:42,001,1.0
cv865_28796.txt:26,000,1.0
cv640_5380.txt:12,004,1.0
cv341_25667.txt:23,004,1.0
cv906_12332.txt:26,000,1.0
cv390_12187.txt:16,008,1.0
cv318_11146.txt:12,010,1.0
cv168_7435.txt:13,010,1.0
cv687_22207.txt:26,014,1.0
cv886_19210.txt:31,020,1.0
cv083_25491.txt:10,000,1.0
cv743_17023.txt:7,004,1.0
cv105_19135.txt:11,004,1.0
cv122_7891.txt:10,000,1.0
cv122_7891.txt:45,008,1.0
cv122_7891.txt:80,000,1.0
cv039_5963.txt:17,000,1.0
cv597_26744.txt:19,001,1.0
cv597_26744.txt:54,012,1.0
cv595_26420.txt:0,016,1.0
cv903_18981.txt:3,006,1.0
cv899_17812.txt:25,010,1.0
cv588_14467.txt:11,002,1.0
cv270_5873.txt:20,008,1.0
cv079_12766.txt:9,007,1.0
cv079_12766.txt:44,000,1.0
cv023_13847.txt:10,004,1.0
cv879_16585.txt:9,008,1.0
cv465_23401.txt:2,010,1.0
cv196_28898.txt:3,010,1.0
cv492_19370.txt:14,010,1.0
cv176_14196.txt:25,003,1.0
cv358_11557.txt:12,002,1.0
cv360_8927.txt:2,006,1.0
cv642_29788.txt:13,000,1.0
cv777_10247.txt:6,000,1.0
cv777_10247.txt:41,003,1.0
cv313_19337.txt:14,003,1.0
cv615_15734.txt:22,001,1.0
cv795_10291.txt:17,002,1.0
cv225_29083.txt:23,000,0.616642
cv225_29083.txt:23,001,0.284845
cv225_29083.txt:23,002,0.098513
cv155_7845.txt:14,000,1.0
cv994_13229.txt:28,005,1.0
cv665_29386.txt:7,004,1.0
cv044_18429.txt:29,004,1.0
cv219_19874.txt:29,020,1.0
cv112_12178.txt:11,000,1.0
cv609_25038.txt:15,010,1.0
cv332_17997.txt:4,000,1.0
cv538_28485.txt:16,003,1.0
cv305_9937.txt:6,000,0.616642
cv305_9937.txt:6,001,0.284845
cv305_9937.txt:6,002,0.098513
cv050_12128.txt:24,006,1.0
cv194_12855.txt:0,002,1.0
cv524_24885.txt:16,010,1.0
cv915_9342.txt:3,000,1.0
cv638_29394.txt:12,010,1.0
cv251_23901.txt:1,011,1.0
cv251_23901.txt:36,005,1.0
cv395_11761.txt:0,005,1.0
cv229_15200.txt:10,013,1.0
cv577_28220.txt:7,007,1.0
cv928_9478.txt:24,001,1.0
cv016_4348.txt:8,000,1.0
cv428_12202.txt:9,011,1.0
cv428_12202.txt:44,010,1.0
cv428_12202.txt:79,000,1.0
cv632_9704.txt:3,013,1.0
cv878_17204.txt:13,000,1.0
cv748_14044.txt:11,013,1.0
cv641_13412.txt:18,000,0.616642
cv641_13412.txt:18,001,0.284845
cv641_13412.txt:18,002,0.098513
cv142_23657.txt:4,004,1.0
cv948_25870.txt:11,008,1.0
cv573_29384.txt:6,003,1.0
cv356_26170.txt:29,006,1.0
cv839_22807.txt:26,004,1.0
cv041_22364.txt:6,000,1.0
cv592_23391.txt:12,009,1.0
cv592_23391.txt:47,001,1.0
cv662_14791.txt:20,010,1.0
cv415_23674.txt:27,001,1.0
cv971_11790.txt:18,010,1.0
cv652_15653.txt:14,019,1.0
cv149_17084.txt:17,000,1.0
cv696_29619.txt:19,010,1.0
cv746_10471.txt:13,010,1.0
cv746_10471.txt:48,001,1.0
cv218_25651.txt:5,004,1.0
cv522_5418.txt:3,014,1.0
cv290_11981.txt:18,005,1.0
cv707_11421.txt:1,010,1.0
cv712_24217.txt:11,005,1.0
cv894_22140.txt:18,013,1.0
cv303_27366.txt:16,001,1.0
cv347_14722.txt:0,001,1.0
cv345_9966.txt:22,010,1.0
cv841_3367.txt:24,011,1.0
cv636_16954.txt:31,000,1.0
cv131_11568.txt:0,004,1.0
cv131_11568.txt:35,000,1.0
cv881_14767.txt:20,008,1.0
cv700_23163.txt:14,003,1.0
cv476_18402.txt:6,010,1.0
cv014_15600.txt:20,002,1.0
cv661_25780.txt:22,002,1.0
cv490_18986.txt:27,010,1.0
cv691_5090.txt:32,000,1.0
cv365_12442.txt:22,001,1.0
cv365_12442.txt:57,004,1.0
cv346_19198.txt:24,020,1.0
cv585_23576.txt:34,002,1.0
cv376_20883.txt:34,001,1.0
cv353_19197.txt:34,001,1.0
cv723_9002.txt:4,000,1.0
cv118_28837.txt:8,010,1.0
cv118_28837.txt:43,009,1.0
cv619_13677.txt:34,004,1.0
cv259_11827.txt:17,003,1.0
cv186_2396.txt:19,011,1.0
cv888_25678.txt:5,012,1.0
cv170_29808.txt:0,004,1.0
cv170_29808.txt:35,000,1.0
cv140_7963.txt:21,002,1.0
cv140_7963.txt:56,005,1.0
cv140_7963.txt:91,004,1.0
cv560_18608.txt:20,018,1.0
cv535_21183.txt:5,010,1.0
cv175_7375.txt:18,015,1.0
cv630_10152.txt:25,003,1.0
cv753_11812.txt:0,001,1.0
cv753_11812.txt:35,008,1.0
cv401_13758.txt:29,000,1.0
cv426_10976.txt:3,025,1.0
cv210_9557.txt:15,010,1.0
cv831_16325.txt:8,004,1.0
cv029_19943.txt:19,000,1.0
cv912_5562.txt:34,010,1.0
cv263_20693.txt:17,006,1.0
cv309_23737.txt:15,002,1.0
cv568_17065.txt:22,002,1.0
cv958_13020.txt:34,003,1.0
cv759_15091.txt:1,000,1.0
cv759_15091.txt:36,006,1.0
cv147_22625.txt:28,008,1.0
cv715_19246.txt:14,010,1.0
cv742_8279.txt:14,000,1.0
cv065_16909.txt:24,010,1.0
cv065_16909.txt:59,000,1.0
cv409_29625.txt:31,009,1.0
cv053_23117.txt:34,002,1.0
cv053_23117.txt:69,001,1.0
cv925_9459.txt:17,000,0.616642
cv925_9459.txt:17,001,0.284845
cv925_9459.txt:17,002,0.098513
cv231_11028.txt:24,008,1.0
cv937_9816.txt:18,014,1.0
cv045_25077.txt:29,010,1.0
cv570_28960.txt:22,010,1.0
cv109_22599.txt:30,007,1.0
cv084_15183.txt:2,000,1.0
cv266_26644.txt:10,011,1.0
cv649_13947.txt:17,004,1.0
cv837_27232.txt:25,012,1.0
cv334_0074.txt:34,000,1.0
cv749_18960.txt:3,000,1.0
cv549_22771.txt:5,000,1.0
cv905_28965.txt:18,010,1.0
cv211_9955.txt:7,006,1.0
cv296_13146.txt:18,000,1.0
cv241_24602.txt:24,000,1.0
cv953_7078.txt:11,010,1.0
cv005_29357.txt:23,003,1.0
cv306_10859.txt:0,014,1.0
cv774_15488.txt:0,003,1.0
cv626_7907.txt:7,010,1.0
cv201_7421.txt:6,003,1.0
cv760_8977.txt:27,004,1.0
cv614_11320.txt:5,005,1.0
cv317_25111.txt:1,006,1.0
cv682_17947.txt:7,003,1.0
cv787_15277.txt:14,006,1.0
cv291_26844.txt:6,010,1.0
cv260_15652.txt:4,009,1.0
cv561_9484.txt:19,000,1.0
cv311_17708.txt:25,006,1.0
cv516_12117.txt:14,010,1.0
cv757_10668.txt:19,001,1.0
cv681_9744.txt:20,010,1.0
cv498_9288.txt:9,005,1.0
cv388_12810.txt:19,000,1.0
cv230_7913.txt:23,001,1.0
cv869_24782.txt:2,003,1.0
cv869_24782.txt:37,007,1.0
cv575_22598.txt:22,017,1.0
cv275_28725.txt:25,010,1.0
cv654_19345.txt:29,008,1.0
cv521_1730.txt:12,001,1.0
cv891_6035.txt:20,010,1.0
cv735_20218.txt:7,000,1.0
cv304_28489.txt:11,000,1.0
cv274_26379.txt:22,000,1.0
cv331_8656.txt:4,003,1.0
cv969_14760.txt:6,010,1.0
cv062_24556.txt:23,000,1.0
cv784_16077.txt:28,007,1.0
cv380_8164.txt:1,019,1.0
cv819_9567.txt:13,017,1.0
cv970_19532.txt:20,006,1.0
cv851_21895.txt:15,012,1.0
cv673_25874.txt:6,010,1.0
cv731_3968.txt:14,009,1.0
cv074_7188.txt:0,010,1.0
cv287_17410.txt:8,012,1.0
cv860_15520.txt:26,002,1.0
cv026_29229.txt:20,003,1.0
cv491_12992.txt:32,000,1.0
cv433_10443.txt:21,010,1.0
cv526_12868.txt:21,003,1.0
cv526_12868.txt:56,010,1.0
cv540_3092.txt:9,004,1.0
cv539_21865.txt:8,002,1.0
cv539_21865.txt:43,010,1.0
cv493_14135.txt:14,010,1.0
cv617_9561.txt:20,000,1.0
cv443_22367.txt:28,000,1.0
cv980_11851.txt:28,003,1.0
cv422_9632.txt:24,001,1.0
cv511_10360.txt:10,010,1.0
cv511_10360.txt:45,000,1.0
cv823_17055.txt:17,007,1.0
cv200_29006.txt:20,012,1.0
cv200_29006.txt:55,003,1.0
cv192_16079.txt:9,007,1.0
cv192_16079.txt:44,006,1.0
cv037_19798.txt:12,001,1.0
cv126_28821.txt:8,000,0.616642
cv126_28821.txt:8,001,0.284845
cv126_28821.txt:8,002,0.098513
cv082_11979.txt:12,011,1.0
cv271_15364.txt:16,000,1.0
cv832_24713.txt:6,000,1.0
cv832_24713.txt:41,009,1.0
cv849_17215.txt:16,006,1.0
cv507_9509.txt:10,001,1.0
cv714_19704.txt:1,007,1.0
cv714_19704.txt:36,000,1.0
cv444_9975.txt:2,010,1.0
cv243_22164.txt:24,000,1.0
cv462_20788.txt:5,000,1.0
cv310_14568.txt:2,003,1.0
cv601_24759.txt:15,005,1.0
cv956_12547.txt:11,002,1.0
cv956_12547.txt:46,002,1.0
cv339_22452.txt:2,000,1.0
cv387_12391.txt:8,008,1.0
cv717_17472.txt:17,001,1.0
cv918_27080.txt:8,010,1.0
cv866_29447.txt:16,002,1.0
cv475_22978.txt:19,007,1.0
cv467_26610.txt:11,000,1.0
cv989_17297.txt:6,006,1.0
cv527_10338.txt:18,012,1.0
cv818_10698.txt:18,000,1.0
cv369_14245.txt:18,000,1.0
cv977_4776.txt:5,010,1.0
cv481_7930.txt:8,012,1.0
cv174_9735.txt:20,010,1.0
cv182_7791.txt:27,017,1.0
cv419_14799.txt:33,002,1.0
cv487_11058.txt:21,000,1.0
cv564_12011.txt:25,010,1.0
cv995_23113.txt:25,001,1.0
cv995_23113.txt:60,003,1.0
cv567_29420.txt:10,010,1.0
cv248_15672.txt:3,004,1.0
cv637_13682.txt:3,010,1.0
cv637_13682.txt:38,000,1.0
cv469_21998.txt:21,003,1.0
cv202_11382.txt:13,009,1.0
cv964_5794.txt:9,005,1.0
cv080_14899.txt:11,001,1.0
cv479_5450.txt:0,000,1.0
cv024_7033.txt:1,012,1.0
cv110_27832.txt:4,000,0.616642
cv110_27832.txt:4,001,0.284845
cv110_27832.txt:4,002,0.098513
cv299_17950.txt:16,002,1.0
cv416_12048.txt:0,010,1.0
cv843_17054.txt:1,009,1.0
cv992_12806.txt:16,010,1.0
cv992_12806.txt:51,000,1.0
cv165_2389.txt:13,010,1.0
cv307_26382.txt:25,014,1.0
cv643_29282.txt:2,000,1.0
cv610_24153.txt:6,011,1.0
cv610_24153.txt:41,004,1.0
cv256_16529.txt:34,000,1.0
cv439_17633.txt:11,002,1.0
cv327_21743.txt:15,010,1.0
cv223_28923.txt:10,000,1.0
cv223_28923.txt:45,009,1.0
cv908_17779.txt:32,011,1.0
cv164_23451.txt:22,007,1.0
cv935_24977.txt:24,017,1.0
cv087_2145.txt:10,001,1.0
cv836_14311.txt:3,002,1.0
cv885_13390.txt:11,001,1.0
cv190_27176.txt:19,001,1.0
